sample,time,s1_ax,s1_ay,s1_az,s1_gx,s1_gy,s1_gz,s2_ax,s2_ay,s2_az,s2_gx,s2_gy,s2_gz,time_sec,dt,lower_vertical_g,lower_anterior_g,upper_vertical_g,upper_anterior_g,lower_flexion_rate_dps,upper_flexion_rate_dps,lower_acc_angle_deg,upper_acc_angle_deg,lower_angle_deg,upper_angle_deg,knee_angle_raw_deg,knee_angle_deg,knee_angle_smooth_deg,lower_acc_norm_g,upper_acc_norm_g,lower_gyro_norm_dps,upper_gyro_norm_dps,motion_intensity,motion_intensity_smooth,lower_acc_norm_smooth,jerk,abs_jerk_smooth
4104,1779654344.4367006,-0.901611328125,0.273681640625,-0.302490234375,-23.30534351145038,-4.0534351145038165,40.82442748091603,0.03564453125,-0.977294921875,-0.101318359375,18.14503816793893,-11.091603053435117,55.0763358778626,48.776713848114014,0.011959314346313477,0.901611328125,-0.302490234375,0.977294921875,-0.101318359375,-4.0534351145038165,-18.14503816793893,-18.546581958844733,-5.918837481708975,-15.994511363770176,-1.3689246641469845,-14.625586699623192,1.202431554033641,0.9520679256749486,0.9895983878881173,0.9831791835047853,47.18265837740353,59.03955320073202,107.31110872241946,121.7442622101335,0.9893197302277097,0.6001753510128509,0.27984714733803506
4105,1779654344.448658,-0.888671875,0.27197265625,-0.301513671875,-24.03053435114504,-4.3816793893129775,41.51145038167939,-0.005859375,-0.978515625,-0.068359375,18.267175572519083,-12.312977099236642,53.3206106870229,48.788671255111694,0.011957406997680664,0.888671875,-0.301513671875,0.978515625,-0.068359375,-4.3816793893129775,-18.267175572519083,-18.74134044519272,-3.9962065000696607,-16.100793598714162,-1.635529792823765,-14.465263805890396,1.3627544477664362,1.1666911127676314,0.9770451993082211,0.9809180214446679,48.16498944526949,57.69217132749143,107.53863194264535,119.11537100860373,0.9939476722947074,0.3061872115769333,0.2400261465406364
4106,1779654344.4610372,-0.913330078125,0.274169921875,-0.296630859375,-26.290076335877863,-5.083969465648855,42.045801526717554,-0.011474609375,-0.97705078125,-0.06640625,18.12213740458015,-14.526717557251908,50.55725190839695,48.801050424575806,0.012379169464111328,0.913330078125,-0.296630859375,0.97705078125,-0.06640625,-5.083969465648855,-18.12213740458015,-17.992732581227834,-3.8881862785144254,-16.20030899153876,-1.9004331923211224,-14.299875799217636,1.5281424544391964,1.3682662551452152,0.9986645304617128,0.9793720875339498,49.84841306699802,55.63697608270745,106.36392442987896,116.86403063216247,0.9967018783556882,0.21625378052333133,0.2053196416773351
4107,1779654344.472964,-0.9375,0.29541015625,-0.265380859375,-28.37404580152672,-6.206106870229007,43.52671755725191,-0.00341796875,-0.977294921875,-0.06494140625,17.603053435114504,-16.14503816793893,48.18320610687023,48.81297731399536,0.011926889419555664,0.9375,-0.265380859375,0.977294921875,-0.06494140625,-6.206106870229007,-17.603053435114504,-15.805381023532334,-3.801724763455274,-16.26494959153845,-2.144209702075603,-14.120739889462847,1.7072783641939857,1.5557391665793745,1.0181357527060244,0.9794561925266315,52.32759672429665,53.77872347332947,107.65350260480183,115.19082483449301,0.9992094848678423,0.23742689333113987,0.19774852442239563
4108,1779654344.4851332,-0.920166015625,0.259033203125,-0.274658203125,-27.75572519083969,-7.541984732824427,41.045801526717554,0.000244140625,-0.99951171875,-0.0439453125,17.946564885496183,-17.549618320610687,47.61068702290076,48.825146436691284,0.012169122695922852,0.920166015625,-0.274658203125,0.99951171875,-0.0439453125,-7.541984732824427,-17.946564885496183,-16.61971525956666,-2.517489637870531,-16.36198865573184,-2.3657013718522064,-13.996287283879632,1.831730969777201,1.7306980630943025,0.9946058642378091,1.0004773490759031,50.12005225007511,53.82235421440658,104.17726585800546,113.94896862472586,1.0024362205547046,0.3779966364421483,0.23555643004833654
4109,1779654344.497072,-0.911865234375,0.31005859375,-0.276123046875,-27.35114503816794,-8.16030534351145,42.82442748091603,0.0205078125,-0.99267578125,-0.04052734375,17.96946564885496,-14.83206106870229,48.18320610687023,48.837085247039795,0.011938810348510742,0.911865234375,-0.276123046875,0.99267578125,-0.04052734375,-8.16030534351145,-17.96946564885496,-16.84690256868137,-2.3378800629412155,-16.46716278511531,-2.5753883072708295,-13.89177447784448,1.9362437758123523,1.8890134713047209,1.0019373604350397,0.9937143667298283,51.464621899577544,53.52114611990507,105.31468776769105,112.81008285445148,1.0082707178875492,0.3044755207183343,0.278254412254501
4110,1779654344.508989,-0.912841796875,0.356201171875,-0.2626953125,-27.44274809160305,-8.755725190839694,43.908396946564885,0.01318359375,-0.98583984375,-0.035400390625,18.06106870229008,-15.534351145038167,49.32824427480916,48.84900236129761,0.0119171142578125,0.912841796875,-0.2626953125,0.98583984375,-0.035400390625,-8.755725190839694,-18.06106870229008,-16.054626910467125,-2.056542825675119,-16.561168185581405,-2.7759425005954395,-13.785225684985965,2.0427925686708672,2.0300142085619868,1.0144792990379718,0.9865633240322651,52.51394547026339,54.77950302258531,108.41008749307696,112.3358325540515,1.0097077522624978,-0.026468228659759063,0.3078549390703273
4111,1779654344.5209692,-0.91796875,0.358642578125,-0.230712890625,-29.236641221374047,-8.84732824427481,43.02290076335878,0.007080078125,-1.00048828125,0.004150390625,18.67175572519084,-12.0,50.13740458015267,48.8609824180603,0.011980056762695312,0.91796875,-0.230712890625,1.00048828125,0.004150390625,-8.84732824427481,-18.67175572519084,-14.107930361408526,0.23768244618136472,-16.61597509377126,-2.9348849212379315,-13.681090172533331,2.1469280811235016,2.1567329857761055,1.012185537696154,1.0005219408724504,52.76387397702246,54.83059182514001,108.10276494490664,111.92841775123047,1.0076196413198095,-0.004441555190688007,0.3426243376333048
4112,1779654344.5329204,-0.931640625,0.356201171875,-0.203125,-26.427480916030536,-9.358778625954198,45.63358778625954,-0.0126953125,-1.005859375,0.0009765625,19.68702290076336,-10.572519083969466,50.74045801526717,48.87293362617493,0.011951208114624023,0.931640625,-0.203125,1.005859375,0.0009765625,-9.358778625954198,-19.68702290076336,-12.299676730849532,0.05562695292314244,-16.639260863349147,-3.105652717442214,-13.533608145906932,2.2944101077499006,2.27473117754207,1.0178866806381317,1.0059399618810159,53.5576588284349,55.44322420346034,109.95394873266115,111.64840196176236,1.009591671717992,0.1018500406026277,0.40155780575179895
4113,1779654344.5448864,-0.928466796875,0.35009765625,-0.181396484375,-25.053435114503817,-10.068702290076336,45.87786259541985,-0.010986328125,-1.004638671875,0.007080078125,20.603053435114504,-8.17557251908397,50.70992366412214,48.884899616241455,0.01196599006652832,0.928466796875,-0.181396484375,1.004638671875,0.007080078125,-10.068702290076336,-20.603053435114504,-11.054744941997026,0.4037788818735296,-16.645642896676268,-3.2770692995457367,-13.368573597130531,2.4594446565263013,2.3871347974327635,1.0087237710863541,1.004723687358216,53.23374543620864,55.34276967125949,109.11441344525093,111.66383605249295,1.0100537406111119,-0.03884793313462609,0.4584707561028191
