sample,time,s1_ax,s1_ay,s1_az,s1_gx,s1_gy,s1_gz,s2_ax,s2_ay,s2_az,s2_gx,s2_gy,s2_gz
1521,1780506924,-0.508056641,0.333984375,-0.258300781,5.549618321,-1.511450382,78.67938931,0.528320313,-0.492675781,-0.022216797,3.152671756,15.3129771,51.96183206
1522,1780506924,-0.583496094,0.271972656,-0.217529297,-9.641221374,-0.358778626,89.86259542,0.518310547,-0.490478516,-0.008544922,2.954198473,4.351145038,57.48854962
1523,1780506924,-0.601318359,0.068115234,-0.166015625,-14.22137405,-0.427480916,95.35877863,0.502685547,-0.45703125,-0.050537109,3.72519084,-3.022900763,64.51145038
1524,1780506924,-0.616943359,-0.029296875,-0.147216797,-15.34351145,-1.20610687,96.48854962,0.554931641,-0.476318359,-0.1171875,4.58778626,-2.86259542,77.81679389
1525,1780506924,-0.647705078,-0.118408203,-0.096923828,-14.10687023,-3.328244275,97.6870229,0.634277344,-0.499023438,-0.131591797,8.022900763,2.694656489,89.00763359
1526,1780506924,-0.696044922,-0.176269531,-0.100341797,-11.54961832,-3.954198473,95.45038168,0.708251953,-0.520263672,-0.153564453,11.99236641,10.22900763,98.58778626
1527,1780506924,-0.780029297,-0.092529297,-0.165527344,-5.282442748,-6.480916031,100.389313,0.800048828,-0.570068359,-0.115478516,14.15267176,16.09923664,103.8625954
1528,1780506924,-0.866210938,-0.166503906,-0.185302734,-2.870229008,-7.244274809,106.5038168,0.841064453,-0.625732422,-0.063232422,15.46564885,19.57251908,103.8549618
1529,1780506924,-0.995117188,0.146484375,-0.291748047,-2.908396947,-5.908396947,123.9923664,0.927978516,-0.673095703,-0.022216797,16.16793893,20.84732824,97
1530,1780506924,-1.047119141,-0.258544922,-0.182373047,-0.557251908,-7.633587786,137.0076336,0.820068359,-0.699707031,-0.107910156,12.12977099,22.27480916,97.97709924
1531,1780506924,-1.071777344,-0.208740234,-0.198242188,5.152671756,-10.21374046,143.5496183,0.875732422,-0.709472656,-0.081787109,11.19847328,28.08396947,99.10687023
1532,1780506924,-1.093017578,-0.125244141,-0.132568359,5.534351145,-12.40458015,152.0916031,0.895751953,-0.679931641,-0.095458984,10.96946565,33.90839695,103.2290076
1533,1780506924,-1.084228516,-0.215332031,-0.135742188,9.938931298,-14.33587786,157.389313,0.879150391,-0.63671875,-0.084716797,10.95419847,41.60305344,108.3969466
1534,1780506925,-1.047363281,-0.212646484,-0.097167969,17.94656489,-16.29007634,161.7099237,0.832275391,-0.607421875,-0.055664063,9.938931298,48.55725191,114.0229008
1535,1780506925,-1.043457031,-0.2578125,-0.104492188,23.61832061,-16.9389313,163.3664122,0.768554688,-0.598388672,-0.026611328,9.885496183,52.73282443,120.3358779
